min_area,latitude_formatada,longitude_formatada,quant_quartos,quant_vagas,quant_suites,price
222,0.58627307145,0.32981437336,4,4,4,2600000.00
315,0.71297572040,0.59712299122,4,5,2,2700000.00
132,0.61885263890,0.42658204425,4,3,1,1490000.00
50,0.59756973805,0.50595118124,2,1,0,265000.00
65,0.68604640456,0.29600877094,2,1,1,940610.00
115,0.65246977903,0.31747394173,3,2,1,1200000.00
70,0.65207215281,0.13506994337,3,1,0,320000.00
57,0.72859900831,0.36074092543,2,1,1,490000.00
133,0.60412036518,0.36331287128,3,2,1,950000.00
95,0.78772760686,0.43668174244,3,2,2,900000.00
91,0.62692194955,0.40666195223,3,2,1,950000.00
54,0.64064243259,0.11336347620,2,1,0,315000.00
699,0.62387015686,0.34351114698,3,8,3,27000000.00
53,0.57169717794,0.47594181608,2,1,1,380000.00
135,0.67929013516,0.31482706585,3,1,1,850000.00
141,0.60992607621,0.20201394524,3,3,2,839000.00
200,0.57845620971,0.20095754052,4,3,2,1500000.00
170,0.65290239512,0.38216787105,3,4,1,1750000.00
133,0.77885659828,0.39470703013,3,3,3,1350000.00
70,0.61979629138,0.34133035756,2,1,0,720000.00
270,0.59451978693,0.32281373743,4,4,4,2650000.00
102,0.60087981130,0.36156320098,3,2,1,950000.00
84,0.61957990660,0.30775823275,2,2,2,1008000.00
265,0.68212032528,0.31170628474,2,3,2,2900000.00
386,0.68263535175,0.35588632877,3,5,3,6500000.00
119,0.62486614069,0.23971829787,2,2,1,1109000.00
80,0.68375380016,0.36182208963,2,1,0,570000.00
98,0.63934796054,0.41681182096,3,2,1,925000.00
60,0.65207215281,0.13506994337,2,1,0,345000.00
485,0.59048781723,0.33387362585,5,5,5,3990000.00
138,0.57845620971,0.20095754052,3,2,3,1100000.00
58,0.66048322865,0.38943868943,1,1,1,840000.00
142,0.74923536372,0.21561819657,3,2,3,1199000.00
250,0.70636155901,0.36416555321,3,3,3,2900000.00
73,0.64933971950,0.39858340993,2,1,0,725000.00
230,0.65500807990,0.32270058224,4,2,1,2400000.00
182,0.59197734252,0.33096873007,4,2,1,1670000.00
250,0.71168692652,0.36577578852,4,2,0,1490000.00
80,0.58262522310,0.34072266422,3,2,1,725000.00
88,0.65110502028,0.31844086479,2,1,1,900000.00
130,0.66196369954,0.38091599671,3,1,0,950000.00
275,0.59900063995,0.31854793871,4,7,4,2700000.00
76,0.67528348708,0.42372015179,3,2,1,740000.00
56,0.81392505107,0.16845333141,2,1,0,243000.00
230,0.73593568001,0.20794536233,4,3,2,2450000.00
306,0.69175527956,0.35302378474,4,3,2,3500000.00
80,0.77579145418,0.43860103694,2,1,0,445000.00
130,0.58384127486,0.22065957532,4,2,3,820000.00
31,0.60185262202,0.31004414138,1,1,0,460000.00
62,0.67847293732,0.36796417954,1,1,0,750000.00
130,0.72205267818,0.53726932413,3,2,3,1540000.00
73,0.69058465325,0.31470826376,2,2,1,850000.00
332,0.60975849310,0.43630709233,3,4,3,1900000.00
124,0.62147672636,0.29232786076,3,2,1,1379000.00
65,0.69067427645,0.29435314324,2,1,0,692000.00
85,0.71740945985,0.29877314578,3,3,1,770000.00
50,0.77366673982,0.30937476652,2,1,0,320000.00
110,0.71168692652,0.36577578852,2,1,1,700000.00
123,0.58262522310,0.34072266422,3,2,2,976000.00
43,0.70813499341,0.29693377663,2,1,0,535000.00
104,0.68308039845,0.37165725227,3,0,0,800000.00
109,0.71442565188,0.37281551838,2,0,0,800000.00
95,0.62876106670,0.40096965964,3,2,1,1000000.00
173,0.67837824980,0.35914676207,3,3,1,2400000.00
95,0.69509696647,0.54709927424,3,2,1,1150000.00
51,0.71017023804,0.36508447763,1,1,1,550000.00
80,0.60439353178,0.18021973392,3,2,1,460000.00
111,0.63565054319,0.30295597850,3,2,1,1550000.00
156,0.62400551244,0.31315254276,3,3,3,2300000.00
184,0.58614784452,0.18860603228,3,3,3,710000.00
106,0.56753553084,0.43026577787,2,2,1,800000.00
188,0.69671325334,0.14411019622,4,4,4,1600000.00
114,0.57330011341,0.22004254288,3,2,1,850000.00
177,0.72121261416,0.33634631657,3,3,3,1850000.00
230,0.59546343941,0.19535364364,3,4,3,1705000.00
77,0.69175527956,0.35302378474,2,2,0,971309.00
61,0.48712157602,0.30260804258,2,1,1,386000.00
96,0.69818574408,0.58507598121,2,1,1,500000.00
74,0.64451372509,0.18321975824,3,1,0,300000.00
187,0.61850197278,0.34547691982,3,3,3,1650000.00
84,0.71740945985,0.29877314578,3,2,1,780000.00
58,0.62090906161,0.77570534127,3,1,1,292500.00
75,0.60776898086,0.19245374320,2,1,0,390000.00
122,0.73191491321,0.53884741554,4,2,3,990000.00
440,0.71168692652,0.36577578852,5,3,1,3800000.00
140,0.71686374051,0.33609915609,3,1,1,860000.00
42,0.69697245468,0.37289088278,1,1,0,370000.00
95,0.72779424110,0.21498444062,2,2,2,890000.00
110,0.56670467468,0.33809924471,2,2,0,725000.00
85,0.59293143058,0.41097922462,3,2,1,690000.00
150,0.62323481432,0.33295709051,4,3,1,2000000.00
130,0.67479132681,0.43196071669,3,1,1,918000.00
70,0.59827014949,0.20543748708,2,1,1,525000.00
48,0.59015802227,0.19430397177,1,1,1,430000.00
182,0.61075355615,0.36096614987,4,3,1,1895000.00
72,0.69368417337,0.31742985247,2,0,0,600000.00
63,0.61060515610,0.31267320780,2,2,1,675000.00
52,0.77366673982,0.30937476652,2,1,0,350000.00
65,0.75905907918,0.28943925412,3,2,1,510000.00
156,0.69878778485,0.36124914645,3,2,1,1650000.00
116,0.69067427645,0.29435314324,3,1,1,710000.00
63,0.60113717107,0.41857995229,2,1,1,590000.00
134,0.71390387298,0.58387992431,3,3,3,1380000.00
42,0.69701097424,0.84642429592,2,1,0,150000.00
244,0.70187088428,0.56458772416,4,4,2,1500000.00
197,0.65246977903,0.31747394173,4,2,1,2150000.00
210,0.62323481432,0.33295709051,4,5,3,2200000.00
80,0.72588115411,0.52712271322,3,1,1,540000.00
156,0.70744164133,0.37293996737,4,1,1,1400000.00
138,0.66368863919,0.39015801764,3,1,0,855000.00
129,0.59219848469,0.43204715770,3,3,1,890000.00
170,0.69650469524,0.13463426331,3,3,3,1485000.00
73,0.48712157602,0.30260804258,2,2,1,480000.00
58,0.78477479869,0.27430990536,3,1,0,325000.00
68,0.61749938998,0.42601344483,2,1,0,490000.00
116,0.70362375444,0.61105563152,4,2,1,930000.00
49,0.81319701604,0.54073152551,2,1,1,219950.00
129,0.86651146302,0.79622574222,3,3,1,820000.00
63,0.64867736723,0.18466775377,3,1,1,400000.00
82,0.57596057193,0.27377540454,3,2,1,819000.00
520,0.59471898370,0.33371073450,3,4,3,2700000.00
266,0.72121261416,0.33634631657,4,5,4,3900000.00
225,0.72912416343,0.35062428654,4,4,3,2390000.00
105,0.70107992885,0.50742132999,3,2,3,700000.00
183,0.69290702974,0.28389660439,4,3,2,2850000.00
60,0.64445433437,0.17893289224,2,1,1,419990.00
110,0.55562070971,0.34965063063,2,2,0,650000.00
147,0.68773696819,0.33319903846,4,1,1,1400000.00
130,0.62406797244,0.34692491534,3,2,1,1400000.00
93,0.60874117772,0.41989958943,4,2,1,860000.00
440,0.65275153963,0.29916147876,3,3,1,3980000.00
63,0.74586896904,0.25206111857,2,2,1,830000.00
64,0.73453086706,0.42125093608,3,1,1,450000.00
168,0.58341433695,0.18580886198,3,3,1,1250000.00
118,0.64461731354,0.32312171068,2,2,1,2100000.00
227,0.67252726678,0.42812625426,4,4,4,2450000.00
88,0.74453060617,0.37066187752,2,2,2,800000.00
58,0.73998760008,0.28107163397,2,1,1,550000.00
37,0.59934547441,0.31222970895,1,1,1,439000.00
82,0.62050192061,0.85311391796,2,1,1,560000.00
80,0.77591698805,0.27952047392,3,2,1,550000.00
100,0.09696631610,0.97635881794,3,2,1,900000.00
77,0.72952946286,0.24369697344,2,1,1,890000.00
158,0.72984268366,0.20390066147,3,2,3,1575000.00
164,0.66227400451,0.37954618904,3,3,3,2500000.00
98,0.58345300997,0.41064475438,3,0,0,560000.00
48,0.51190254398,0.24058249079,2,1,0,350000.00
55,0.64974686050,0.07682564283,2,1,0,270000.00
250,0.67252726678,0.42812625426,4,4,4,3600000.00
63,0.60319267300,0.42746469819,2,2,1,540000.00
225,0.79797641866,0.42705334323,3,4,3,2350000.00
322,0.65487748171,0.37767445881,4,6,4,6500000.00
79,0.66819327918,0.43435348205,3,2,1,745000.00
171,0.59591140194,0.31774282105,3,3,3,1580000.00
71,0.69491020032,0.48711116748,2,0,0,325000.00
245,0.58219629015,0.41361632701,3,2,1,1150000.00
210,0.60567541976,0.21469101900,3,2,1,945000.00
195,0.59122413933,0.32479210720,4,4,3,1500000.00
55,0.58332901075,0.20838039083,2,1,0,320000.00
51,0.75054947922,0.32664342171,2,1,0,339999.00
200,0.60971091914,0.36282767224,4,3,3,2200000.00
105,0.65500807990,0.32270058224,3,1,1,900000.00
147,0.71699004170,0.37230034733,2,1,1,750000.00
57,0.66917729280,0.16782174734,2,1,0,299000.00
25,0.61850197278,0.34547691982,1,1,1,490000.00
125,0.63026716614,0.39434845197,3,2,1,1300000.00
133,0.59048781723,0.33387362585,2,2,2,1980000.00
137,0.61134009702,0.44699233064,4,3,2,1250000.00
56,0.66797367165,0.24812370881,3,1,0,306000.00
120,0.62101357086,0.34475867755,3,2,2,1280000.00
181,0.62336510558,0.34438228993,3,3,3,2950000.00
109,0.57043109679,0.23588318388,3,2,2,1170000.00
852,0.59081761219,0.23020587729,5,6,5,4700000.00
56,0.73909520470,0.64288438450,2,2,0,351000.00
70,0.58368059765,0.23048322697,1,1,1,610000.00
242,0.59471898370,0.33371073450,4,3,2,2400000.00
208,0.58467520031,0.33262262027,4,4,3,1600000.00
76,0.61507787550,0.43793948087,3,1,1,650000.00
113,0.63184370574,0.34074069087,2,2,2,2100000.00
60,0.67764975438,0.67532256831,3,1,1,324000.00
149,0.69839123289,0.29833855165,3,2,1,1720000.00
123,0.58262522310,0.34072266422,4,2,1,915000.00
135,0.71602643884,0.29205854706,2,2,2,1100000.00
140,0.62021647686,0.33863265959,4,2,1,1300000.00
115,0.66917729280,0.16782174734,3,2,1,657000.00
77,0.72264796652,0.54697895183,3,2,1,630000.00
108,0.74728375718,0.24853940754,3,2,1,1200000.00
84,0.55313427980,0.34193718214,2,1,1,550000.00
198,0.68364207809,0.37495460761,3,1,0,1280000.00
105,0.65371805831,0.32642275822,3,1,1,1060000.00
62,0.49948742897,0.29362925407,2,1,1,414000.00
80,0.69046387679,0.39951189063,2,1,0,485000.00
77,0.59131867339,0.40099268162,3,1,1,540000.00
391,0.61075355615,0.36096614987,6,4,3,3500000.00
83,0.56698459371,0.34573320221,2,2,1,850000.00
134,0.64678607219,0.16465535665,3,2,1,803000.00
73,0.59292099500,0.32558506230,1,1,1,740000.00
54,0.69697368239,0.38075723194,2,1,0,556000.00
52,0.77954120288,0.41470531000,2,1,0,349000.00
111,0.61516887988,0.30093569136,3,3,2,1400000.00
88,0.73715418720,0.31048720586,3,1,0,720000.00
210,0.60925298143,0.20338831387,4,3,2,1150000.00
57,0.71606956233,0.60721682533,3,1,0,390000.00
70,0.72730898672,0.26265231427,2,1,1,659000.00
120,0.72403881421,0.35482731779,2,1,0,800000.00
240,0.65731035255,0.28828685211,3,2,1,3500000.00
180,0.66196369954,0.38091599671,3,2,1,1600000.00
98,0.63509853181,0.39317020452,3,2,1,840000.00
77,0.74413344035,0.30800148383,2,2,1,770000.00
68,0.68622718560,0.30881029369,2,1,0,550000.00
119,0.68375932488,0.35741642153,3,1,0,1150000.00
133,0.62397221067,0.42288549650,3,2,3,1480000.00
56,0.83992759550,0.22583930312,2,1,1,550000.00
69,0.58262522310,0.34072266422,2,2,1,560000.00
130,0.57737259771,0.26667225565,3,2,3,1450000.00
49,0.59451978693,0.32281373743,1,1,1,550000.00
200,0.61462837833,0.27787766034,3,2,2,2400000.00
87,0.53955989485,0.27253938496,3,2,1,690000.00
67,0.62667042143,0.19453896969,3,2,1,398990.00
87,0.53790907849,0.32150756598,3,1,0,480000.00
75,0.64064243259,0.11336347620,3,1,1,449900.00
55,0.71770472532,0.30664861686,1,1,0,560000.00
84,0.51837966167,0.31336842809,3,2,0,450000.00
113,0.72544285984,0.39063865573,3,0,0,490000.00
56,0.83992759550,0.22583930312,2,1,0,470000.00
175,0.73593568001,0.20794536233,3,3,3,1545000.00
250,0.62527190052,0.34858054304,3,3,1,2500000.00
90,0.60874117772,0.41989958943,3,2,1,850000.00
71,0.65772025592,0.44164254427,3,1,1,605000.00
116,0.68288396405,0.52612451502,3,2,1,740000.00
148,0.23117460103,0.25447386528,3,3,3,1290000.00
85,0.61516887988,0.30093569136,2,1,1,800000.00
421,0.62898067423,0.33235004874,4,7,4,9500000.00
84,0.73998760008,0.28107163397,3,2,1,800000.00
80,0.61795303069,0.34643928192,3,1,0,800000.00
125,0.63701115840,0.30304285389,3,3,3,1750000.00
220,0.63598939254,0.43080983499,4,3,3,1550000.00
94,0.58872420456,0.20993567746,4,2,1,500000.00
70,0.61979629138,0.34133035756,2,1,2,725000.00
83,0.62029719912,0.40423356795,2,1,0,650000.00
200,0.59088728502,0.33108275402,4,3,0,1600000.00
51,0.58212446882,0.27701129554,1,1,1,690000.00
65,0.77885659828,0.39470703013,2,1,1,650000.00
284,0.57724384109,0.28779274834,4,4,2,1650000.00
106,0.64930104647,0.47780377282,2,2,2,780000.00
262,0.64281057738,0.34222148185,4,3,2,3890000.00
58,0.69697245468,0.37289088278,2,1,0,520000.00
150,0.68108612881,0.35157861267,3,1,1,1600000.00
355,0.61487990645,0.36307743898,5,4,5,3950000.00
80,0.68083015023,0.52840933771,3,1,1,510000.00
60,0.60707578225,0.42239356462,2,1,1,535000.00
84,0.68689966652,0.43864946997,2,1,1,580000.00
54,0.57786521837,0.40248063982,2,1,0,473000.00
37,0.66242240457,0.38609420420,1,1,0,490000.00
77,0.61749938998,0.42601344483,3,2,1,650000.00
80,0.64933971950,0.39858340993,3,1,0,570000.00
63,0.69868051325,0.18764497330,2,1,1,497000.00
115,0.66917729280,0.16782174734,3,2,1,660000.00
72,0.73334428046,0.32687364149,2,0,0,450000.00
50,0.83992759550,0.22583930312,2,1,0,299000.00
185,0.60992607621,0.20201394524,3,3,2,850000.00
150,0.62021647686,0.33863265959,4,3,4,1700000.00
75,0.64929183861,0.43137430782,3,2,1,695000.00
280,0.67837824980,0.35914676207,4,2,1,2990000.00
158,0.68804282270,0.35124870338,3,1,0,1450000.00
125,0.63701115840,0.30304285389,2,3,2,1750000.00
82,0.68308039845,0.37165725227,2,0,0,650000.00
105,0.66037426893,0.40515379550,3,1,1,798000.00
50,0.60386622817,0.41295498812,2,1,1,415000.00
120,0.65290239512,0.38216787105,3,4,3,1900000.00
270,0.69720664132,0.55208548712,3,6,3,2100000.00
87,0.58771793861,0.18291265375,2,2,2,535000.00
75,0.60976325050,0.18732266561,3,2,1,720000.00
115,0.68622718560,0.30881029369,3,0,1,820000.00
115,0.65814934233,0.33126171732,3,1,1,1120000.00
67,0.60599938307,0.29174405816,2,1,1,800000.00
140,0.62486614069,0.23971829787,2,2,1,1269000.00
53,0.57786521837,0.40248063982,2,1,0,369300.00
280,0.71274966737,0.38222629475,4,2,2,1900000.00
163,0.67783299085,0.35305462551,2,1,1,1700000.00
49,0.83014178574,0.37955075000,2,1,0,310000.00
74,0.68876517955,0.53262235964,3,2,1,540000.00
78,0.73086138023,0.35986978248,2,0,0,355000.00
220,0.80166723704,0.40169333162,4,2,1,1100000.00
70,0.59250126992,0.28559067445,2,1,1,790000.00
60,0.62051987594,0.29370179502,1,1,0,530000.00
252,0.69720664132,0.55208548712,3,5,3,2040000.00
60,0.65366281113,0.62602643271,2,1,0,320000.00
63,0.75018085777,0.51347545857,2,1,1,458000.00
306,0.61957775810,0.36609896497,4,5,4,6648170.00
128,0.69217024725,0.52407012929,3,3,2,800000.00
85,0.73593568001,0.20794536233,3,2,1,1060000.00
300,0.69290702974,0.28389660439,3,5,3,3750000.00
220,0.62071354799,0.21600631237,3,4,1,1250000.00
140,0.60602669973,0.36368708702,3,2,1,1385000.00
62,0.64445034430,0.31470153092,1,1,1,1150000.00
140,0.64074203098,0.38541244959,3,3,2,1700000.00
63,0.59752369874,0.29532745071,2,1,1,619000.00
231,0.63336545854,0.34109427370,2,3,2,3800000.00
51,0.51173941134,0.19792341761,2,1,0,315000.00
40,0.70392009417,0.38465120401,1,0,0,300000.00
48,0.59122413933,0.32479210720,1,1,1,530000.00
95,0.68253652069,0.35608527341,3,1,1,1190000.00
70,0.75054947922,0.32664342171,3,1,1,530000.00
127,0.64870007995,0.48098037137,3,3,3,1160000.00
148,0.62323481432,0.33295709051,4,3,2,1350000.00
120,0.78285526621,0.43387284397,3,1,1,670000.00
130,0.67328231154,0.37213984505,3,1,1,1400000.00
110,0.67618232796,0.36267564032,3,1,1,980000.00
168,0.59544180094,0.28177923400,4,3,2,2180000.00
129,0.58676615251,0.22416912379,3,2,3,1080000.00
125,0.63701115840,0.30304285389,3,3,3,1800000.00
50,0.67764975438,0.67532256831,2,1,0,295000.00
90,0.62257844716,0.33853644509,3,2,1,870000.00
75,0.64929183861,0.43137430782,2,1,0,685000.00
65,0.60289894217,0.49096800032,2,1,0,417000.00
146,0.53955989485,0.27253938496,3,3,3,1400000.00
320,0.71917215174,0.30935652269,6,4,3,2890000.00
58,0.62029719912,0.40423356795,2,2,1,599000.00
324,0.60785476745,0.31211177561,4,4,4,2745000.00
90,0.70979578495,0.35958569996,3,1,1,850000.00
83,0.72044375761,0.31643208864,3,1,0,620000.00
230,0.68263535175,0.35588632877,3,2,1,2300000.00
220,0.62021647686,0.33863265959,4,3,4,2450000.00
57,0.63006152387,0.31786488097,1,2,0,640000.00
42,0.69046387679,0.39951189063,1,1,0,330000.00
165,0.72121261416,0.33634631657,3,2,1,1400000.00
170,0.63765064447,0.43559471415,3,4,3,1280000.00
85,0.67802681637,0.51556828666,3,1,1,540000.00
127,0.72088849738,0.30808314670,4,1,1,1000000.00
120,0.72826092628,0.30888218307,3,2,1,1166000.00
54,0.56670467468,0.33809924471,1,0,0,495000.00
201,0.58242894215,0.22623350019,2,3,2,1300000.00
73,0.64985459250,0.62733564480,3,1,0,280000.00
45,0.57483138101,0.24071106636,1,1,1,450000.00
190,0.63509853181,0.39317020452,3,1,3,1650000.00
230,0.70640483597,0.35793050664,3,3,3,3000000.00
60,0.71855737343,0.55908221365,2,1,1,675000.00
249,0.68804282270,0.35124870338,3,2,1,3400000.00
200,0.68308039845,0.37165725227,3,1,1,1640000.00
44,0.57557813869,0.26732838202,1,1,0,582600.00
74,0.60253262269,0.17886773570,3,2,1,350000.00
50,0.61899812313,0.33704653220,2,1,0,530000.00
42,0.67328077690,0.37947994655,1,1,0,451481.00
52,0.83992759550,0.22583930312,2,1,1,315000.00
170,0.61427694489,0.34917129568,3,2,1,1595000.00
63,0.71920299808,0.56260435906,3,1,1,485000.00
35,0.69878778485,0.36124914645,1,1,1,495000.00
94,0.73492296855,0.17937356764,3,2,1,850000.00
244,0.58384127486,0.22065957532,4,4,4,1500000.00
57,0.73632241025,0.35050266099,2,1,0,540000.00
213,0.63954270684,0.47260493244,3,3,3,1890000.00
140,0.73316841028,0.20448967660,4,2,2,1437400.00
93,0.52671891617,0.25684491180,3,1,1,690000.00
202,0.68245272913,0.31411403611,3,2,1,1600000.00
298,0.62900400082,0.35748201245,4,2,4,2600000.00
58,0.69131360907,0.15082653244,2,1,0,470000.00
70,0.65106465915,0.42217702771,3,2,0,630000.00
193,0.70640483597,0.35793050664,1,3,0,2800000.00
146,0.63792918233,0.48449556675,3,2,3,1430000.00
86,0.68368320655,0.31203858310,2,0,0,690000.00
170,0.58756631580,0.33318209776,4,2,2,1250000.00
66,0.58596829119,0.17272868643,2,0,1,371000.00
126,0.62559647769,0.33291473876,3,1,1,1150000.00
65,0.60386622817,0.41295498812,2,1,1,626000.00
54,0.79742931814,0.25860674466,2,1,0,285000.00
80,0.70716632623,0.56718833889,3,1,0,460000.00
115,0.59591140194,0.31774282105,3,3,1,850000.00
43,0.67227742677,0.41499677692,1,1,1,495000.00
99,0.61496200989,0.42677903419,3,2,1,1060000.00
114,0.71686374051,0.33609915609,3,1,1,980000.00
150,0.73314707873,0.21579325048,3,2,0,1150000.00
56,0.58771793861,0.18291265375,2,1,1,295000.00
76,0.72995977699,0.30170258385,2,1,0,550000.00
110,0.67088688601,0.22058812031,3,2,1,590000.00
132,0.68303512646,0.52389637851,3,1,1,620000.00
101,0.68233931896,0.39557491525,2,1,0,650000.00
65,0.80911532388,0.50535608484,2,2,1,388000.00
56,0.67505313704,0.66557992796,3,1,0,325000.00
62,0.65418059995,0.13411909226,2,1,0,285000.00
105,0.61363085985,0.36153040552,3,2,1,960000.00
75,0.57981482988,0.40140338501,3,2,1,540000.00
142,0.78132829561,0.39872566838,3,2,3,1300000.00
114,0.71166605537,0.56409600947,3,3,3,1050000.00
63,0.78772760686,0.43668174244,2,2,1,550000.00
62,0.61811693065,0.43926910868,2,1,0,450000.00
51,0.70023602822,0.39098203069,2,1,0,485000.00
100,0.72188003075,0.39367104113,4,2,1,740000.00
86,0.71649358442,0.30074065612,3,2,1,899999.00
50,0.83992759550,0.22583930312,2,1,0,325000.00
86,0.68282334562,0.53947422147,3,2,1,720000.00
90,0.58262522310,0.34072266422,3,2,0,735000.00
94,0.72686777662,0.57151581914,3,1,1,540000.00
880,0.71340127713,0.36569260534,3,3,3,8400000.00
68,0.77021609320,0.25673544881,3,2,1,550000.00
120,0.61506529142,0.35333610176,3,2,1,1290000.00
190,0.65290239512,0.38216787105,4,4,4,2650000.00
125,0.73185352746,0.30045114389,3,2,1,1230000.00
73,0.61957775810,0.36609896497,2,1,1,675000.00
304,0.69329713620,0.38546153418,4,4,4,4500000.00
206,0.62647690284,0.35013604686,4,4,4,1950000.00
156,0.70744164133,0.37293996737,3,1,1,1690000.00
138,0.66368863919,0.39015801764,3,1,0,850000.00
62,0.80911532388,0.50535608484,2,2,1,410000.00
134,0.65236649750,0.33281787270,3,1,1,1500000.00
164,0.61427694489,0.34917129568,3,3,3,2650000.00
135,0.73254764685,0.30203227594,3,3,3,1600000.00
76,0.73463721787,0.36711453825,2,1,0,700000.00
401,0.63132023873,0.34773980648,4,5,4,8400000.00
170,0.72645633862,0.33368792971,3,1,1,1100000.00
63,0.74413344035,0.30800148383,2,1,1,630000.00
144,0.68108612881,0.35157861267,2,3,2,1100000.00
56,0.66917729280,0.16782174734,2,1,0,320000.00
208,0.62740536235,0.41678271771,4,4,4,2600000.00
68,0.50946061874,0.68722992614,2,1,2,405000.00
177,0.61630559055,0.19284989497,3,2,2,910000.00
52,0.70592295781,0.80449845101,2,1,0,286000.00
111,0.68389115078,0.15079243385,3,2,1,855000.00
369,0.70187088428,0.56458772416,4,5,4,1750000.00
106,0.71297572040,0.59712299122,4,2,1,780000.00
122,0.69329713620,0.38546153418,3,1,0,1000000.00
311,0.63160245973,0.33783601228,3,4,3,5900000.00
62,0.52960281883,0.28786507210,2,1,0,395000.00
58,0.59934547441,0.31222970895,2,1,1,750000.00
50,0.65560674445,0.17401335622,2,1,0,285000.00
200,0.66780087076,0.38022816083,4,4,2,3000000.00
130,0.68283500891,0.36334371205,3,1,1,1050000.00
214,0.61075355615,0.36096614987,3,3,3,3500000.00
93,0.73884152808,0.37766620565,3,2,1,600000.00
468,0.66826279855,0.41392994716,3,3,3,3300000.00
64,0.72329926936,0.32240455436,2,0,0,480000.00
105,0.66037426893,0.40515379550,3,1,1,795000.00
62,0.83992759550,0.22583930312,3,1,0,335000.00
100,0.60155965851,0.18403595251,2,2,2,570000.00
50,0.79453943037,0.37389668258,2,1,0,325000.00
106,0.69368417337,0.31742985247,3,1,1,935000.00
247,0.59964043295,0.33628420067,4,4,3,1950000.00
180,0.68528138462,0.14513771486,3,3,2,1420000.00
74,0.53712548936,0.29316338480,3,2,1,500000.00
75,0.51837966167,0.31336842809,3,2,1,550000.00
63,0.64867736723,0.18466775377,3,1,1,416000.00
70,0.59244387424,0.32664928580,1,2,1,850000.00
470,0.61198234546,0.25722021347,4,4,2,2500000.00
128,0.72645633862,0.33368792971,2,1,1,1150000.00
77,0.53653772078,0.29126624353,3,1,1,580000.00
160,0.62900400082,0.35748201245,3,2,1,1500000.00
62,0.74086019855,0.29245187538,2,2,1,629000.00
72,0.71920299808,0.56260435906,3,1,1,490000.00
111,0.62101357086,0.34475867755,3,2,2,1200000.00
110,0.68513006874,0.49927654521,3,2,1,690000.00
156,0.60781133703,0.30306174929,3,3,3,2100000.00
77,0.54754142387,0.22849660404,1,1,1,700000.00
50,0.55700311686,0.50422865950,2,1,0,280000.00
93,0.89702555335,0.51148948721,3,1,0,321000.00
164,0.70979578495,0.35958569996,3,2,1,2300000.00
53,0.75235959160,0.21036440750,2,1,0,420000.00
40,0.67528348708,0.42372015179,1,2,0,508000.00
70,0.48712157602,0.30260804258,2,2,1,435000.00
105,0.64064243259,0.11336347620,3,2,1,900000.00
44,0.73185352746,0.30045114389,1,1,0,450000.00
99,0.61496200989,0.42677903419,3,2,1,1170000.00
51,0.60045655654,0.20403032299,2,1,0,310000.00
58,0.72425535245,0.32039621258,2,1,1,600000.00
87,0.58771793861,0.18291265375,3,2,1,570000.00
72,0.73288051110,0.29856377609,3,2,0,790000.00
108,0.68303512646,0.52389637851,3,2,3,850000.00
180,0.68773696819,0.33319903846,3,2,1,1880000.00
115,0.69368417337,0.31742985247,3,1,1,1063000.00
108,0.62071354799,0.21600631237,3,2,1,650000.00
180,0.62323481432,0.33295709051,4,4,3,1890000.00
217,0.59088728502,0.33108275402,4,3,2,1660000.00
405,0.62323481432,0.33295709051,4,5,2,2400000.00
72,0.53653772078,0.29126624353,3,1,1,490000.00
233,0.59137453443,0.32848908932,3,4,3,3300000.00
135,0.62406797244,0.34692491534,1,2,1,1500000.00
126,0.51858008615,0.29314905037,4,1,1,800000.00
50,0.74287595321,0.53058209116,2,1,0,230000.00
90,0.65814934233,0.33126171732,3,1,1,790000.00
180,0.61612741841,0.33459251968,2,3,2,1650000.00
78,0.73492296855,0.17937356764,3,2,1,650000.00
215,0.62789199791,0.41411542612,4,4,2,2138900.00
90,0.55562070971,0.34965063063,3,2,1,820000.00
101,0.61548854619,0.41522265293,3,2,1,999000.00
94,0.68283132576,0.30511222563,3,2,1,999000.00
57,0.70156426244,0.62321709986,2,1,0,400000.00
230,0.72121261416,0.33634631657,3,5,3,2600000.00
226,0.70640483597,0.35793050664,3,2,2,2500000.00
42,0.70459058005,0.39797723691,1,1,1,339500.00
193,0.68263535175,0.35588632877,3,3,3,3200000.00
166,0.60185262202,0.31004414138,3,2,1,1600000.00
243,0.56113806116,0.33605723872,4,4,4,1900000.00
45,0.61427694489,0.34917129568,1,1,1,575000.00
51,0.69474599343,0.38838076440,2,1,1,500000.00
125,0.68375380016,0.36182208963,3,1,1,910000.00
120,0.72645633862,0.33368792971,3,1,1,820000.00
92,0.59244387424,0.32664928580,1,2,1,785000.00
156,0.68165670939,0.15677706212,3,2,3,1149999.00
130,0.65500807990,0.32270058224,2,1,1,1500000.00
55,0.58148160653,0.20034115965,2,1,1,350000.00
80,0.68544758654,0.50283105170,3,1,2,460000.00
24,0.63041648699,0.31678740898,1,1,0,324000.00
77,0.72425535245,0.32039621258,2,2,1,780000.00
223,0.64898352867,0.31440419990,3,4,3,4800000.00
60,0.71573132684,0.29998918401,2,2,1,722000.00
91,0.64414157396,0.32912479997,3,1,0,860000.00
104,0.72386539946,0.36842266440,3,1,0,1000000.00
44,0.61207503794,0.36431063511,1,1,0,490000.00
123,0.78083229873,0.51017549697,3,2,1,950000.00
55,0.68083414030,0.28236086472,2,1,1,795000.00
